Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,claim,text,organization,lang_name,rating_label,rating_value,entity_strings,entities,nr_entities,num_words,probable_lang,Topic,Topic Name
8777,13108,63270,1241,http://data.gesis.org/claimskg/creative_work/07905647-0ae3-51de-b039-f969b4eccbda,A photograph captures Joe Biden posing inappropriately with a young girl.,snopes,English,False,1,Joe Biden,['Joe Biden'],1.0,11,en,0,0_biden_image_photo_posing
19461,24323,13486,2138,http://data.gesis.org/claimskg/creative_work/345ce272-5319-5f16-a731-57fbb152443d,A photo shows Joe Biden touching a child inappropriately,factcheck_afp,English,FALSE,1,Joe Biden,['Joe Biden'],1.0,9,en,0,0_biden_image_photo_posing
10735,15079,66983,4954,http://data.gesis.org/claimskg/creative_work/2194e570-527f-5476-ac83-95c48f48469e,A photograph shows Joe Biden acting in a 'discomforting' manner with a young boy.,snopes,English,False,1,Joe Biden,['Joe Biden'],1.0,14,en,0,0_biden_image_photo_posing
10374,14718,68578,6549,http://data.gesis.org/claimskg/creative_work/2c83b145-e145-57eb-970f-adca68ccf47c,A photograph captured Joe Biden posing menacingly with an elderly woman and a gun.,snopes,English,False,1,Joe Biden,['Joe Biden'],1.0,14,en,0,0_biden_image_photo_posing
37397,42813,39523,696,http://data.gesis.org/claimskg/creative_work/824575de-2afe-56aa-a55a-c6d14ba38b7e,A photograph shows Joe Biden engaging in disturbing behavior with a boy.,politifact,English,False,1,"Joe Biden, disturbing behavior","['Joe Biden', ' disturbing behavior']",2.0,12,en,0,0_biden_image_photo_posing
34488,39824,64634,2605,http://data.gesis.org/claimskg/creative_work/a70d82d2-2ca5-56b0-bfae-d852fc3185c6,A photograph shows Joe Biden kissing a 15-year-old girl on the lips.,snopes,English,False,1,"Joe Biden, year-old","['Joe Biden', ' year-old']",2.0,12,en,0,0_biden_image_photo_posing
20355,25287,6734,496,http://data.gesis.org/claimskg/creative_work/fd10197c-bf62-5bc3-8729-a9ac10c0f43d,A photo shared on Facebook allegedly shows President Joe Biden touching a child inappropriately during a public event.,checkyourfact,English,FALSE,1,President Joe Biden,['President Joe Biden'],1.0,18,en,0,0_biden_image_photo_posing
28150,33431,10909,4671,http://data.gesis.org/claimskg/creative_work/c32e621b-60cc-5e74-a831-03762cd23e77,An image shared on Facebook claims to show former Vice President Joe Biden making out with a 15-year-old girl.,checkyourfact,English,FALSE,1,"Facebook, year-old","['Facebook', ' year-old']",2.0,19,en,0,0_biden_image_photo_posing
28743,34028,8293,2055,http://data.gesis.org/claimskg/creative_work/1e4bf583-b9d6-5762-84c1-ed6dc6cf759c,An image shared on Facebook purportedly shows President Joe Biden posing for a picture with White House Press Secretary Jen Psaki with his hands on her chest.,checkyourfact,English,FALSE,1,"Facebook, President Joe Biden","['Facebook', ' President Joe Biden']",2.0,27,en,0,0_biden_image_photo_posing
19865,24789,7154,916,http://data.gesis.org/claimskg/creative_work/7cf0f12b-2181-5c57-956e-5c6cc11b6e54,An image shared on Facebook purportedly shows former Vice President Joe Biden biting a young girl on the cheek.,checkyourfact,English,FALSE,1,Facebook,['Facebook'],1.0,19,en,0,0_biden_image_photo_posing
