Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,claim,text,organization,lang_name,rating_label,rating_value,entity_strings,entities,nr_entities,num_words,probable_lang,Topic,Topic Name
20484,25421,15862,4514,http://data.gesis.org/claimskg/creative_work/2dc3157d-a2ae-5697-8e24-bde3627cb668,Video shows announcement of return of Covid restrictions in Chinese city,factcheck_afp,English,FALSE,1,Covid restrictions,['Covid restrictions'],1.0,11,en,26,26_covid_sinovac_beijing_aidscovid
45437,51585,17749,6401,http://data.gesis.org/claimskg/creative_work/9741e08e-6639-5bf9-85aa-9cc9e01bb60c,Video shows residents breaking out of Covid lockdown in China’s Lanzhou,factcheck_afp,English,FALSE,1,"China’s, Covid lockdown, Lanzhou","['China’s', ' Covid lockdown', ' Lanzhou']",3.0,11,en,26,26_covid_sinovac_beijing_aidscovid
37180,42585,16068,4720,http://data.gesis.org/claimskg/creative_work/1c7b350d-885b-5ce6-9bc5-852c7b3fdd71,This video shows genuine Covid-19 advice from Chinese official,factcheck_afp,English,FALSE,1,"Chinese official, Covid-19","['Chinese official', ' Covid-19']",2.0,9,en,26,26_covid_sinovac_beijing_aidscovid
19074,23894,13184,1836,http://data.gesis.org/claimskg/creative_work/a73caa37-f3e1-5777-bb9f-1241e7fe1fff,This video shows coronavirus patients in China,factcheck_afp,English,OTHER,-1,China,['China'],1.0,7,en,26,26_covid_sinovac_beijing_aidscovid
36976,42368,17173,5825,http://data.gesis.org/claimskg/creative_work/5cfc76bf-4cf0-5f83-867a-abc447e0559c,Video shows Xi saying China’s Covid governance is flexible in December 2022,factcheck_afp,English,FALSE,1,"China, December 2022","['China', ' December 2022']",2.0,12,en,26,26_covid_sinovac_beijing_aidscovid
21093,26073,14380,3032,http://data.gesis.org/claimskg/creative_work/7cc71eb8-c24e-5dab-91bd-7a3d2b6159da,Video shows people handcuffed to do mandatory mass Covid testing in China,factcheck_afp,English,FALSE,1,China,['China'],1.0,12,en,26,26_covid_sinovac_beijing_aidscovid
48242,54460,11411,63,http://data.gesis.org/claimskg/creative_work/947a618b-fbfa-5559-9c69-ebf29f021b6c,"Video shows disorderly Covid-19 vaccination queues in Nanning, China",factcheck_afp,English,FALSE,1,"China, Covid-19, Nanning","['China', ' Covid-19', ' Nanning']",3.0,9,en,26,26_covid_sinovac_beijing_aidscovid
28623,33907,11376,28,http://data.gesis.org/claimskg/creative_work/ec456237-3538-5014-9bb9-2045e2511362,Video shows police clash during Shanghai’s Covid-19 lockdown in 2022,factcheck_afp,English,FALSE,1,"Covid-19, Shanghai","['Covid-19', ' Shanghai']",2.0,10,en,26,26_covid_sinovac_beijing_aidscovid
36298,41662,15571,4223,http://data.gesis.org/claimskg/creative_work/51dbd2cc-32b8-5a77-870b-0efee04755ff,Chinese official declaring 'China hasn't issued Covid lockdowns',factcheck_afp,English,FALSE,1,"China, Chinese official","['China', ' Chinese official']",2.0,8,en,26,26_covid_sinovac_beijing_aidscovid
43070,49033,12551,1203,http://data.gesis.org/claimskg/creative_work/7eae1d57-26a7-503a-adb0-2736d61c2a01,"Video shows protest against getting Covid test in Chongqing, China.",factcheck_afp,English,FALSE,1,"China, Chongqing, Covid","['China', ' Chongqing', ' Covid']",3.0,10,en,26,26_covid_sinovac_beijing_aidscovid
