Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,claim,text,organization,lang_name,rating_label,rating_value,entity_strings,entities,nr_entities,num_words,probable_lang,Topic,Topic Name
34157,39488,58740,580,http://data.gesis.org/claimskg/creative_work/8e536fdb-00a4-5d87-966f-3c71f59d30ff,Individual U.S. states would be legally authorized to impose criminal penalties on individuals who refused to undergo a mandatory COVID-19 vaccination.,snopes,English,True,3,"mandatory COVID-19 vaccination, undergo","['mandatory COVID-19 vaccination', ' undergo']",2.0,21,en,8,8_vaccination_vaccine_vaccinations_vaccinated
39421,44956,24857,3312,http://data.gesis.org/claimskg/creative_work/37551810-2522-5fea-8ad6-11199588b2a0,The Mental Health Act will be used to section people who refuse to have the Covid-19 vaccine so they can be forced to have it.,fullfact,English,OTHER,-1,"Covid-19 vaccine, Mental Health","['Covid-19 vaccine', ' Mental Health']",2.0,25,en,8,8_vaccination_vaccine_vaccinations_vaccinated
21500,26493,5205,5205,http://data.gesis.org/claimskg/creative_work/f69dee28-6d6a-54fe-a1f9-5e9da83591f4,"No, staff at many vaccine companies and US federal agencies ARE required to get Covid-19 jab",africacheck,English,FALSE,1,Covid-19,['Covid-19'],1.0,16,en,8,8_vaccination_vaccine_vaccinations_vaccinated
39328,44862,24736,3191,http://data.gesis.org/claimskg/creative_work/232f8d1a-2e81-5e1e-a892-823ebba75331,"If an unlicensed COVID-19 vaccine is rushed into use by the British government, then the vaccine’s manufacturers would be exempt from civil liability.",fullfact,English,TRUE,3,"COVID-19 vaccine, civil liability","['COVID-19 vaccine', ' civil liability']",2.0,23,en,8,8_vaccination_vaccine_vaccinations_vaccinated
65881,72890,73097,1811,http://data.gesis.org/claimskg/creative_work/08a6a0b6-f2ef-55e5-a999-c0c4480b3889,"Employees at the White House, CDC, FDA, WHO, Pfizer, Moderna, and Johnson & Johnson are not required to be vaccinated for COVID-19.",snopes,English,MIXTURE,2,"CDC, FDA, Johnson & Johnson, Moderna, Pfizer, WHO, White House, vaccinated for COVID-19","['CDC', ' FDA', ' Johnson & Johnson', ' Moderna', ' Pfizer', ' WHO', ' White House', ' vaccinated for COVID-19']",8.0,22,en,8,8_vaccination_vaccine_vaccinations_vaccinated
32784,38104,60109,1949,http://data.gesis.org/claimskg/creative_work/44202b7f-351b-5452-8473-4c2ffecfc5c8,Businesses can ask customers if they have been vaccinated against COVID-19 without legal repercussions.,snopes,English,True,3,"COVID-19, legal repercussions","['COVID-19', ' legal repercussions']",2.0,14,en,8,8_vaccination_vaccine_vaccinations_vaccinated
57655,64168,8589,2351,http://data.gesis.org/claimskg/creative_work/9c1dd7cc-d252-5ee2-9294-e4cd81e5ec9f,An image shared on Instagram claims members of the National Guard are not required to be vaccinated against COVID-19 until June 2022 but are the ones replacing the nurses in NY who have refused the jab.,checkyourfact,English,FALSE,1,"COVID-19, Instagram, June 2022, National Guard","['COVID-19', ' Instagram', ' June 2022', ' National Guard']",4.0,36,en,8,8_vaccination_vaccine_vaccinations_vaccinated
43841,49881,66162,4133,http://data.gesis.org/claimskg/creative_work/724965e9-3f7d-518c-b126-39c8dd58f6f7,"In fall 2020, the U.S. federal government released plans to force every citizen to get a COVID-19 vaccine.",snopes,English,False,1,"COVID-19 vaccine, U.S. federal government, fall 2020","['COVID-19 vaccine', ' U.S. federal government', ' fall 2020']",3.0,18,en,8,8_vaccination_vaccine_vaccinations_vaccinated
61320,68021,55666,7796,http://data.gesis.org/claimskg/creative_work/47ecef05-fc41-5d34-b550-3ee41041e383,"White House, CDC, WHO and vaccine makers don’t require the COVID-19 vaccine for their workers.",politifact,English,MIXTURE,2,"CDC, COVID-19 vaccine, WHO, White House","['CDC', ' COVID-19 vaccine', ' WHO', ' White House']",4.0,15,en,8,8_vaccination_vaccine_vaccinations_vaccinated
3042,5394,24072,2527,http://data.gesis.org/claimskg/creative_work/da36b89f-0d44-5597-8827-b40ccc973dc7,"The government is bringing in a law that means unlicensed, untested vaccines can be given to people and no one is liable if they go wrong.",fullfact,English,FALSE,1,,,0.0,26,en,8,8_vaccination_vaccine_vaccinations_vaccinated
