Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,claim,text,organization,lang_name,rating_label,rating_value,entity_strings,entities,nr_entities,num_words,probable_lang,Topic,Topic Name
22145,27267,22118,573,http://data.gesis.org/claimskg/creative_work/5479fc25-7f0a-5feb-bb50-f3b2cf23c862,Covid-19 and influenza statistics are being combined to make the numbers look worse.,fullfact,English,FALSE,1,Covid-19,['Covid-19'],1.0,13,en,1,1_covid19_flu_outbreak_hoax
9184,13519,25700,4155,http://data.gesis.org/claimskg/creative_work/54ad9cf1-bc64-57aa-8ac5-7db91d8096d9,Covid-19 and influenza reports are being combined.,fullfact,English,MIXTURE,2,Covid-19,['Covid-19'],1.0,7,en,1,1_covid19_flu_outbreak_hoax
22340,27469,23968,2423,http://data.gesis.org/claimskg/creative_work/09ddfb02-727e-52ad-a662-1966eff0f30b,Flu is killing many more people than Covid-19 at the moment.,fullfact,English,FALSE,1,Covid-19,['Covid-19'],1.0,11,en,1,1_covid19_flu_outbreak_hoax
13243,17614,43726,4899,http://data.gesis.org/claimskg/creative_work/e6ae2103-74fd-5468-be96-7f5961a8c24b,COVID-19 has killed less people than the damn flu.,politifact,English,False,1,COVID-19,['COVID-19'],1.0,9,en,1,1_covid19_flu_outbreak_hoax
2829,5172,21779,234,http://data.gesis.org/claimskg/creative_work/a0561b1b-8d47-52fc-a024-7fbc8c7e9131,Covid-19 kills roughly the same number of people as flu.,fullfact,English,OTHER,-1,,,0.0,10,en,1,1_covid19_flu_outbreak_hoax
11447,15799,27463,5918,http://data.gesis.org/claimskg/creative_work/eba89a23-6eae-506e-bfd5-de652ea60dba,Covid-19 is no worse than a bad flu season.,fullfact,English,OTHER,-1,flu season,['flu season'],1.0,9,en,1,1_covid19_flu_outbreak_hoax
43058,49020,66597,4568,http://data.gesis.org/claimskg/creative_work/0f138559-c977-5d3a-89ec-1ba5214b1ce3,The seasonal flu kills more people every year in the U.S. than COVID-19 has to date.,snopes,English,False,1,"COVID-19, U.S., seasonal flu","['COVID-19', ' U.S.', ' seasonal flu']",3.0,16,en,1,1_covid19_flu_outbreak_hoax
3594,5952,25928,4383,http://data.gesis.org/claimskg/creative_work/21185c83-15ed-57df-8a0e-e74d78b697be,Covid-19 is a flu and nothing more.,fullfact,English,TRUE,3,,,0.0,7,en,1,1_covid19_flu_outbreak_hoax
14975,19363,47791,8964,http://data.gesis.org/claimskg/creative_work/9a8a5a59-3381-54ea-8698-abdbb6ac348d,We’ve still had more deaths to the flu this year than we've had COVID-19.,politifact,English,False,1,COVID-19,['COVID-19'],1.0,14,en,1,1_covid19_flu_outbreak_hoax
36032,41385,15390,4042,http://data.gesis.org/claimskg/creative_work/21f77164-8851-5f17-8ea1-e5b2790d88af,Covid-19 death rate is lower than flu death rate,factcheck_afp,English,FALSE,1,"Covid-19, death rate","['Covid-19', ' death rate']",2.0,9,en,1,1_covid19_flu_outbreak_hoax
16750,21250,59598,1438,http://data.gesis.org/claimskg/creative_work/5cc969e3-9944-5539-8eaa-a10ffe019281,"U.S. President Trump acknowledged that COVID-19 is deadlier than the flu in early February 2020, but continued to downplay the pandemic as like the flu in public.",snopes,English,True,3,COVID-19,['COVID-19'],1.0,27,en,1,1_covid19_flu_outbreak_hoax
